Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
The Zodiac,http://www.boxofficemojo.com/movies/?id=zodiac.htm,03/17/2006,R,92,20578,10,45148,41724,86872
Zokkomon,http://www.boxofficemojo.com/movies/?id=zokkomon.htm,04/22/2011,PG,109,2815,24,2815,null,null
Zombeavers,http://www.boxofficemojo.com/movies/?id=zombeavers.htm,03/20/2015,R,76,8163,11,14947,null,null
Zombie Dawn,http://www.boxofficemojo.com/movies/?id=zombiedawn.htm,04/20/2012,R,83,null,null,null,null,null
Zombie High,http://www.boxofficemojo.com/movies/?id=zombiehigh.htm,10/02/1987,R,93,12165,25,21905,null,null
A Zombie Invasion,http://www.boxofficemojo.com/movies/?id=azombieinvasion.htm,12/12/2013,Unrated,N/A,null,1,1170,null,null
Zombieland,http://www.boxofficemojo.com/movies/?id=zombieland.htm,10/02/2009,R,81,24733155,3171,75590286,26801254,102391540
Zoo,http://www.boxofficemojo.com/movies/?id=zoo.htm,04/25/2007,Unrated,76,7811,5,69770,n/a,69770
Zookeeper,http://www.boxofficemojo.com/movies/?id=zookeeper.htm,07/08/2011,PG,104,20065617,3482,80360843,89491916,169852759
Zoolander,http://www.boxofficemojo.com/movies/?id=zoolander.htm,09/28/2001,PG-13,89,15525043,2522,45172250,15608731,60780981
Zoolander 2,http://www.boxofficemojo.com/movies/?id=zoolander2.htm,02/12/2016,Not Yet Rated,N/A,null,null,null,null,null
Zoom,http://www.boxofficemojo.com/movies/?id=zoom.htm,08/11/2006,PG,83,4510408,2501,11989328,516860,12506188
Zoot Suit,http://www.boxofficemojo.com/movies/?id=zootsuit.htm,10/02/1981,R,103,63356,null,3256082,null,null
Zootopia,http://www.boxofficemojo.com/movies/?id=disney2016.htm,03/04/2016,Not Yet Rated,N/A,null,null,null,null,null
Zorro the Gay Blade,http://www.boxofficemojo.com/movies/?id=zorrothegayblade.htm,07/17/1981,PG,93,null,null,null,null,null
Zu Warriors,http://www.boxofficemojo.com/movies/?id=zuwarriors.htm,N/A,PG-13,80,null,null,null,null,null
Zulu,http://www.boxofficemojo.com/movies/?id=zulu.htm,06/17/1964,Unrated,138,null,null,null,null,null
Zulu Dawn,http://www.boxofficemojo.com/movies/?id=zuludawn.htm,12/14/1979,PG,98,null,null,null,null,null
Zus & Zo,http://www.boxofficemojo.com/movies/?id=zusandzo.htm,02/07/2003,Unrated,106,6700,4,49468,n/a,49468
Zyzzyx Road,http://www.boxofficemojo.com/movies/?id=zyzzyxroad.htm,02/25/2006,Unrated,90,20,1,30,null,null
Furious 7,http://www.boxofficemojo.com/movies/?id=fast7.htm,04/03/2015,PG-13,137,147187040,4022,251516400,548000000,799516400
