Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
Men Don't Leave,http://www.boxofficemojo.com/movies/?id=mendontleave.htm,02/02/1990,PG-13,113,2007156,802,6070725,null,null
Men in Black,http://www.boxofficemojo.com/movies/?id=meninblack.htm,07/02/1997,PG-13,97,51068455,3180,250690539,338700000,589390539
Men in Black II,http://www.boxofficemojo.com/movies/?id=meninblack2.htm,07/03/2002,PG-13,88,52148751,3641,190418803,251400000,441818803
Men of Honor,http://www.boxofficemojo.com/movies/?id=menofhonor.htm,11/10/2000,R,129,13339465,2188,48818921,33524574,82343495
Men of Respect,http://www.boxofficemojo.com/movies/?id=menofrespect.htm,01/18/1991,R,113,82841,33,139155,null,null
The Men Who Stare at Goats,http://www.boxofficemojo.com/movies/?id=menwhostareatgoats.htm,11/06/2009,R,90,12706654,2453,32428195,36540493,68968688
Men with Brooms,http://www.boxofficemojo.com/movies/?id=menwithbrooms.htm,03/08/2002,R,102,656619,207,4245870,null,null
Men with Guns,http://www.boxofficemojo.com/movies/?id=menwithguns.htm,01/27/1998,R,127,null,null,910773,null,null
The Men's Club,http://www.boxofficemojo.com/movies/?id=mensclub.htm,09/19/1986,R,101,1146992,532,2556361,null,null
Men Women & Children,http://www.boxofficemojo.com/movies/?id=menwomenandchildren.htm,10/01/2014,R,N/A,306367,608,705908,1534627,2240535
Menace II Society,http://www.boxofficemojo.com/movies/?id=menaceiisociety.htm,05/28/1993,R,104,3816393,581,27912072,null,null
Menage,http://www.boxofficemojo.com/movies/?id=menage.htm,1986,Unrated,81,null,null,925952,null,null
Mendy - A Question of Faith,http://www.boxofficemojo.com/movies/?id=mendy.htm,05/12/2006,Unrated,90,2787,2,7123,null,null
Mental,http://www.boxofficemojo.com/movies/?id=mental.htm,03/29/2013,Unrated,116,9804,12,17669,3577981,3595650
Mera Pind,http://www.boxofficemojo.com/movies/?id=merapind.htm,09/05/2008,Unrated,N/A,176976,19,176976,n/a,176976
Mercedes Sosa:The Voice of Latin America,http://www.boxofficemojo.com/movies/?id=mercedessosa.htm,01/24/2014,Unrated,90,1415,1,2648,null,null
Merchants of Doubt,http://www.boxofficemojo.com/movies/?id=merchantsofdoubt.htm,03/06/2015,PG-13,96,20300,30,192400,null,null
Merci Docteur Rey,http://www.boxofficemojo.com/movies/?id=mercidocteurrey.htm,09/17/2004,PG,95,5184,5,19867,null,null
Merci Pour le Chocolat,http://www.boxofficemojo.com/movies/?id=mercipourlechocolat.htm,07/31/2002,Unrated,99,14868,8,443238,7529013,7972251
Mercury Rising,http://www.boxofficemojo.com/movies/?id=mercuryrising.htm,04/03/1998,R,112,10104715,2399,32935289,60172000,93107289
Mercy,http://www.boxofficemojo.com/movies/?id=mercy.htm,11/01/1996,R,85,null,null,2967,null,null
Mercy (2010),http://www.boxofficemojo.com/movies/?id=mercy2010.htm,04/30/2010,R,87,1776,2,6780,null,null
Mercy Streets,http://www.boxofficemojo.com/movies/?id=mercystreets.htm,10/31/2000,PG-13,106,79607,173,173599,null,null
Mere Baap Pahle Aap,http://www.boxofficemojo.com/movies/?id=merebaappahleaap.htm,06/13/2008,Unrated,160,113576,55,113576,7319847,7433423
Mere Brother Ki Dulhan,http://www.boxofficemojo.com/movies/?id=merebrotherkidulhan.htm,09/09/2011,Unrated,145,403017,74,496172,n/a,496172
Mermaids,http://www.boxofficemojo.com/movies/?id=mermaids.htm,12/14/1990,PG-13,110,3514678,1154,35419397,null,null
Merry Christmas Mr. Lawrence,http://www.boxofficemojo.com/movies/?id=merrychristmasmrlawrence.htm,08/26/1983,R,124,99221,196,2306560,null,null
The Merry Gentleman,http://www.boxofficemojo.com/movies/?id=merrygentleman.htm,05/01/2009,R,110,74981,33,347977,null,null
Meskada,http://www.boxofficemojo.com/movies/?id=meskada.htm,12/03/2010,R,88,null,null,null,null,null
The Mesmerist,http://www.boxofficemojo.com/movies/?id=mesmerist.htm,09/20/2002,Unrated,95,11422,1,11422,null,null
Mesrine:Killer Instinct,http://www.boxofficemojo.com/movies/?id=mesrine1.htm,08/27/2010,R,113,152873,34,551697,30503743,31055440
Mesrine:Public Enemy No. 1,http://www.boxofficemojo.com/movies/?id=mesrine2.htm,09/03/2010,R,133,74449,31,275387,28126,303513
Message in a Bottle,http://www.boxofficemojo.com/movies/?id=messageinabottle.htm,02/12/1999,PG-13,131,16751560,2545,52880016,66000000,118880016
The Messenger,http://www.boxofficemojo.com/movies/?id=messenger09.htm,11/13/2009,R,105,44523,50,1109660,411601,1521261
Messenger of Death,http://www.boxofficemojo.com/movies/?id=messengerofdeath.htm,09/16/1988,R,91,1035279,450,3074681,null,null
The Messenger:The Story of Joan of Arc,http://www.boxofficemojo.com/movies/?id=messenger.htm,11/12/1999,R,158,6360968,2147,14276317,52700000,66976317
The Messengers,http://www.boxofficemojo.com/movies/?id=messengers.htm,02/02/2007,PG-13,90,14713321,2529,35374833,19635826,55010659
Metallica Through the Never,http://www.boxofficemojo.com/movies/?id=metallica2013.htm,09/27/2013,R,93,1576561,589,3419967,4553000,7972967
Metallica:Some Kind of Monster,http://www.boxofficemojo.com/movies/?id=metallica.htm,07/09/2004,R,140,46359,147,1222708,786379,2009087
Metalstorm,http://www.boxofficemojo.com/movies/?id=metalstorm.htm,08/19/1983,PG,84,1274000,784,5301085,null,null
Meteor,http://www.boxofficemojo.com/movies/?id=meteor.htm,10/19/1979,PG,107,2250000,575,8400000,null,null
The Meteor Man,http://www.boxofficemojo.com/movies/?id=meteorman.htm,08/06/1993,PG,100,2643091,1060,8016708,null,null
The Method (El Metodo),http://www.boxofficemojo.com/movies/?id=metodo.htm,07/06/2007,Unrated,115,3407,2,7017,3463634,3470651
Metro,http://www.boxofficemojo.com/movies/?id=metro.htm,01/17/1997,R,117,11411107,2005,32000301,null,null
Metroland,http://www.boxofficemojo.com/movies/?id=metroland.htm,04/09/1999,R,99,26682,12,26682,null,null
Metropolis,http://www.boxofficemojo.com/movies/?id=metropolis27.htm,05/06/1927,Unrated,115,null,null,1236166,null,null
Metropolis (2002 re-issue),http://www.boxofficemojo.com/movies/?id=metropolis02.htm,07/12/2002,Unrated,123,19386,8,1236166,null,null
Metropolis (2002),http://www.boxofficemojo.com/movies/?id=metropolis.htm,01/25/2002,PG-13,107,84660,16,722932,3312260,4035192
Metropolis (2010 re-issue),http://www.boxofficemojo.com/movies/?id=metropolis2010reissue.htm,05/07/2010,Unrated,120,19978,9,1236166,null,null
Metropolis (re-issue),http://www.boxofficemojo.com/movies/?id=metropolis07.htm,07/20/2007,Unrated,123,7372,1,1236166,null,null
Metropolitan,http://www.boxofficemojo.com/movies/?id=metropolitan.htm,08/03/1990,PG-13,98,46663,5,2938208,null,null
The Mexican,http://www.boxofficemojo.com/movies/?id=mexican.htm,03/02/2001,R,123,20108829,3162,66845033,81000000,147845033
Mi Vida Loca,http://www.boxofficemojo.com/movies/?id=mividaloca.htm,07/15/1994,R,96,null,null,3267313,null,null
Mia and the Migoo,http://www.boxofficemojo.com/movies/?id=miaandthemigoo.htm,03/25/2011,PG,93,16975,1,16975,null,null
Miami Blues,http://www.boxofficemojo.com/movies/?id=miamiblues.htm,04/20/1990,R,96,3002997,833,9888167,null,null
Miami Rhapsody,http://www.boxofficemojo.com/movies/?id=miamirhapsody.htm,01/27/1995,PG-13,95,71421,180,5221281,null,null
Miami Vice,http://www.boxofficemojo.com/movies/?id=miamivice.htm,07/28/2006,R,146,25723815,3026,63450470,100344039,163794509
Miaou!,http://www.boxofficemojo.com/movies/?id=miaou.htm,02/25/2004,Unrated,N/A,null,34,256770,null,null
MIB 3,http://www.boxofficemojo.com/movies/?id=mib3.htm,05/25/2012,PG-13,106,54592779,4248,179020854,445005922,624026776
Michael,http://www.boxofficemojo.com/movies/?id=michael.htm,12/25/1996,PG,106,17435711,2325,95318203,24400000,119718203
Michael (2012),http://www.boxofficemojo.com/movies/?id=michael2012.htm,02/15/2012,Unrated,96,null,2,15715,null,null
Michael Clayton,http://www.boxofficemojo.com/movies/?id=michaelclayton.htm,10/05/2007,R,120,10373422,2585,49033882,43957953,92991835
Michael Collins,http://www.boxofficemojo.com/movies/?id=michaelcollins.htm,10/11/1996,R,133,2409761,878,11092559,null,null
Michael Jackson's This Is It,http://www.boxofficemojo.com/movies/?id=michaeljacksonthisisit.htm,10/28/2009,PG,121,23234394,3481,72091016,189092572,261183588
Michael Jordan to the Max (IMAX),http://www.boxofficemojo.com/movies/?id=michaeljordanimax.htm,05/05/2000,Unrated,46,578141,56,18650521,2618011,21268532
Michelle Darnell,http://www.boxofficemojo.com/movies/?id=michelledarnell.htm,04/08/2016,Not Yet Rated,N/A,null,null,null,null,null
Mickey,http://www.boxofficemojo.com/movies/?id=mickey.htm,04/30/2004,PG,90,75235,76,294758,null,null
Mickey Blue Eyes,http://www.boxofficemojo.com/movies/?id=mickeyblueeyes.htm,08/20/1999,PG-13,102,10178289,2573,33864342,20400000,54264342
Micki and Maude,http://www.boxofficemojo.com/movies/?id=mickiandmaude.htm,12/21/1984,PG-13,117,2742458,876,26080861,null,null
Micmacs,http://www.boxofficemojo.com/movies/?id=micmacs.htm,05/28/2010,R,105,42751,52,1262079,15082254,16344333
Microcosmos,http://www.boxofficemojo.com/movies/?id=microcosmos.htm,10/09/1996,G,80,35189,43,1433210,null,null
Mid-August Lunch,http://www.boxofficemojo.com/movies/?id=midaugustlunch.htm,03/17/2010,Unrated,75,13090,23,675299,8708045,9383344
Middle Men,http://www.boxofficemojo.com/movies/?id=middlemen.htm,08/06/2010,R,105,325641,252,754301,null,null
Middle of Nowhere,http://www.boxofficemojo.com/movies/?id=middleofnowhere.htm,N/A,R,N/A,null,null,null,null,null
Middle of Nowhere (2012),http://www.boxofficemojo.com/movies/?id=middleofnowhere2012.htm,10/12/2012,R,97,67909,25,236806,null,null
Midget Zombie Takeover,http://www.boxofficemojo.com/movies/?id=midgetzombietakeover.htm,02/08/2013,Unrated,72,2755,3,10604,null,null
A Midnight Clear,http://www.boxofficemojo.com/movies/?id=midnightclear.htm,04/24/1992,R,108,46938,7,1526697,null,null
Midnight Cowboy,http://www.boxofficemojo.com/movies/?id=midnightcowboy.htm,05/25/1969,R,113,null,null,44785053,null,null
Midnight Crossing,http://www.boxofficemojo.com/movies/?id=midnightcrossing.htm,05/13/1988,R,96,null,null,1328001,null,null
Midnight Dancers,http://www.boxofficemojo.com/movies/?id=midnightdancers.htm,07/28/1995,Unrated,118,9072,1,22480,null,null
Midnight Eagle,http://www.boxofficemojo.com/movies/?id=midnighteagle.htm,11/23/2007,Unrated,131,2543,3,7116,6515070,6522186
Midnight Express,http://www.boxofficemojo.com/movies/?id=midnightexpress.htm,10/27/1978,R,122,null,null,35000000,null,null
Midnight in Paris,http://www.boxofficemojo.com/movies/?id=midnightinparis.htm,05/20/2011,PG-13,88,5830723,1038,56817045,94302174,151119219
Midnight in the Garden of Good & Evil,http://www.boxofficemojo.com/movies/?id=midnightinthegardenofgoodandevil.htm,11/21/1997,R,155,5233658,1312,25105255,null,null
Midnight Madness,http://www.boxofficemojo.com/movies/?id=midnightmadness.htm,02/08/1980,PG,112,null,null,2900000,null,null
Midnight Meat Train,http://www.boxofficemojo.com/movies/?id=midnightmeattrain.htm,08/01/2008,R,85,34394,102,83361,3449866,3533227
Midnight Reckoning,http://www.boxofficemojo.com/movies/?id=midnightreckoning.htm,09/10/2010,PG-13,N/A,1029,7,5673,null,null
Midnight Run,http://www.boxofficemojo.com/movies/?id=midnightrun.htm,07/22/1988,R,127,5506290,1161,38413606,43200000,81613606
Midnight Special,http://www.boxofficemojo.com/movies/?id=midnightspecial.htm,11/25/2015,PG-13,N/A,null,null,null,null,null
Midnight's Children,http://www.boxofficemojo.com/movies/?id=midnightschildren.htm,04/26/2013,Unrated,148,12200,17,190022,n/a,190022
A Midsummer Night's Dream,http://www.boxofficemojo.com/movies/?id=midsummernightsdream.htm,05/14/1999,PG-13,116,4285620,1099,16071990,null,null
A Midsummer Night's Sex Comedy,http://www.boxofficemojo.com/movies/?id=midsummernightssexcomedy.htm,07/16/1982,PG,88,2514478,501,9077269,null,null
A Midwinter's Tale,http://www.boxofficemojo.com/movies/?id=midwinterstale.htm,02/09/1996,R,99,19000,27,469571,null,null
Mifune,http://www.boxofficemojo.com/movies/?id=mifune.htm,02/25/2000,R,99,44137,34,512434,null,null
The Mighty,http://www.boxofficemojo.com/movies/?id=mighty.htm,10/09/1998,PG-13,100,87705,518,2652246,null,null
Mighty Aphrodite,http://www.boxofficemojo.com/movies/?id=mightyaphrodite.htm,10/27/1995,R,93,326494,278,6468498,null,null
The Mighty Ducks,http://www.boxofficemojo.com/movies/?id=mightyducks.htm,10/02/1992,PG,104,6035133,1873,50752337,null,null
A Mighty Heart,http://www.boxofficemojo.com/movies/?id=mightyheart.htm,06/22/2007,R,108,3948863,1355,9176787,9758870,18935657
Mighty Joe Young,http://www.boxofficemojo.com/movies/?id=mightyjoeyoung.htm,12/25/1998,PG,114,10602042,2559,50632037,null,null
The Mighty Macs,http://www.boxofficemojo.com/movies/?id=mightymacs.htm,10/21/2011,G,102,963221,975,1891936,null,null
Mighty Morphin' Power Rangers,http://www.boxofficemojo.com/movies/?id=powerrangers.htm,06/30/1995,PG,95,13104788,2409,38187431,28245763,66433194
Mighty Peking Man (Re-issue),http://www.boxofficemojo.com/movies/?id=mightypekingman.htm,04/23/1999,PG-13,90,4873,14,17368,null,null
The Mighty Quinn,http://www.boxofficemojo.com/movies/?id=mightyquinn.htm,02/17/1989,R,99,1429306,234,4557214,null,null
A Mighty Wind,http://www.boxofficemojo.com/movies/?id=mightywind.htm,04/16/2003,PG-13,92,3004214,770,17781006,969240,18750246
Mike & Dave Need Wedding Dates,http://www.boxofficemojo.com/movies/?id=mikeanddave.htm,07/08/2016,Not Yet Rated,N/A,null,null,null,null,null
Mike's Murder,http://www.boxofficemojo.com/movies/?id=mikesmurder.htm,03/09/1984,R,97,234438,80,1059966,null,null
The Milagro Beanfield War,http://www.boxofficemojo.com/movies/?id=milagrobeanfieldwar.htm,03/18/1988,R,118,47271,437,13825794,null,null
Milarepa,http://www.boxofficemojo.com/movies/?id=milarepa.htm,09/07/2007,PG,90,8330,13,151114,50520,201634
Miles from Home,http://www.boxofficemojo.com/movies/?id=milesfromhome.htm,09/16/1988,R,108,72872,32,188964,null,null
Military Intelligence and You!,http://www.boxofficemojo.com/movies/?id=militaryintelligenceandyou.htm,02/08/2008,Unrated,78,2541,4,14251,null,null
Milk,http://www.boxofficemojo.com/movies/?id=milk.htm,11/26/2008,R,128,1481155,882,31841299,22745285,54586584
Milk and Honey,http://www.boxofficemojo.com/movies/?id=milkandhoney.htm,03/18/2005,Unrated,91,4315,1,9331,null,null
Milk Money,http://www.boxofficemojo.com/movies/?id=milkmoney.htm,09/02/1994,PG-13,108,5846533,1361,18137661,null,null
The Milk of Sorrow,http://www.boxofficemojo.com/movies/?id=milkofsorrow.htm,08/27/2010,Unrated,94,1914,2,10462,null,null
The Mill and the Cross,http://www.boxofficemojo.com/movies/?id=millandthecross.htm,09/14/2011,Unrated,92,11354,17,312187,30332,342519
Millennium,http://www.boxofficemojo.com/movies/?id=millennium.htm,08/25/1989,PG-13,108,1614692,488,5777099,null,null
Millennium Actress,http://www.boxofficemojo.com/movies/?id=millenniumactress.htm,09/12/2003,PG,86,18732,6,37641,null,null
Millennium Mambo,http://www.boxofficemojo.com/movies/?id=milleniummambo.htm,12/31/2003,R,119,4619,1,14904,n/a,14904
Miller's Crossing,http://www.boxofficemojo.com/movies/?id=millerscrossing.htm,09/21/1990,R,115,28202,289,5080409,null,null
Million Dollar Arm,http://www.boxofficemojo.com/movies/?id=milliondollararm.htm,05/16/2014,PG,124,10515659,3019,36457627,1850000,38307627
Million Dollar Baby,http://www.boxofficemojo.com/movies/?id=milliondollarbaby.htm,12/15/2004,PG-13,137,12265482,2375,100492203,116271443,216763646
The Million Dollar Hotel,http://www.boxofficemojo.com/movies/?id=milliondollarhotel.htm,02/02/2001,R,122,29483,10,59989,n/a,59989
Million Dollar Mystery,http://www.boxofficemojo.com/movies/?id=milliondollarmystery.htm,06/12/1987,PG,95,513731,1396,989033,null,null
A Million to Juan,http://www.boxofficemojo.com/movies/?id=milliontojuan.htm,05/13/1994,PG,97,381457,181,1220842,null,null
A Million Ways to Die in the West,http://www.boxofficemojo.com/movies/?id=millionwaystodie.htm,05/30/2014,R,116,16797385,3160,43139300,43268783,86408083
Millions,http://www.boxofficemojo.com/movies/?id=millions.htm,03/11/2005,PG,95,70224,340,6584159,5198123,11782282
Milwaukee Minnesota,http://www.boxofficemojo.com/movies/?id=milwaukeeminnesota.htm,06/03/2005,R,95,7517,3,17528,null,null
Mimic,http://www.boxofficemojo.com/movies/?id=mimic.htm,08/22/1997,R,105,7818208,2255,25480490,null,null
Mind Games,http://www.boxofficemojo.com/movies/?id=mindgames.htm,03/03/1989,R,93,null,null,85085,null,null
The Mind of Mark DeFriest,http://www.boxofficemojo.com/movies/?id=markdefriest.htm,03/06/2015,Unrated,106,null,6,10021,null,null
Mind the Gap,http://www.boxofficemojo.com/movies/?id=mindthegap.htm,09/24/2004,R,134,5503,1,10637,null,null
Mindhunters,http://www.boxofficemojo.com/movies/?id=mindhunters.htm,05/13/2005,R,106,1911358,1040,4480744,16668085,21148829
Mindwalk,http://www.boxofficemojo.com/movies/?id=mindwalk.htm,10/11/1991,PG,112,7621,14,774048,null,null
The Miners' Hymns,http://www.boxofficemojo.com/movies/?id=minershymns.htm,02/08/2012,Unrated,N/A,3217,1,6051,null,null
Mini's First Time,http://www.boxofficemojo.com/movies/?id=minisfirsttime.htm,07/14/2006,R,91,21828,7,49034,53642,102676
Minions,http://www.boxofficemojo.com/movies/?id=minions.htm,07/10/2015,PG,N/A,null,null,null,null,null
The Ministers,http://www.boxofficemojo.com/movies/?id=ministers.htm,10/16/2009,R,90,2844,2,4447,null,null
Minority Report,http://www.boxofficemojo.com/movies/?id=minorityreport.htm,06/21/2002,PG-13,144,35677125,3001,132072926,226300000,358372926
The Minus Man,http://www.boxofficemojo.com/movies/?id=minusman.htm,09/10/1999,R,111,40292,45,370668,null,null
Miracle,http://www.boxofficemojo.com/movies/?id=miracle04.htm,02/06/2004,PG,135,19377577,2755,64378093,67615,64445708
The Miracle,http://www.boxofficemojo.com/movies/?id=miracle.htm,07/03/1991,R,96,12076,41,835519,null,null
Miracle at St. Anna,http://www.boxofficemojo.com/movies/?id=miracleatstanna.htm,09/26/2008,R,166,3477996,1185,7919117,1404716,9323833
A Miracle in Spanish Harlem,http://www.boxofficemojo.com/movies/?id=miracleharlem.htm,12/06/2013,PG,90,null,null,null,null,null
Miracle in the Rain,http://www.boxofficemojo.com/movies/?id=miracleintherain.htm,03/31/1956,Unrated,108,null,null,null,null,null
Miracle Mile,http://www.boxofficemojo.com/movies/?id=miraclemile.htm,05/19/1989,R,87,341401,143,1145404,null,null
