Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
Irreconcilable Differences,http://www.boxofficemojo.com/movies/?id=irreconcilabledifferences.htm,09/28/1984,PG,113,3076894,902,12414210,null,null
Irreversible,http://www.boxofficemojo.com/movies/?id=irreversible.htm,03/07/2003,Unrated,95,60086,35,792200,n/a,792200
Is Anybody There?,http://www.boxofficemojo.com/movies/?id=isanybodythere.htm,04/17/2009,PG-13,94,46209,165,2026756,1341544,3368300
Is the Man Who Is Tall Happy?,http://www.boxofficemojo.com/movies/?id=mantall.htm,11/22/2013,Unrated,88,31800,15,137042,null,null
Isabel,http://www.boxofficemojo.com/movies/?id=isabel.htm,07/23/1968,Unrated,108,null,null,null,null,null
Ishtar,http://www.boxofficemojo.com/movies/?id=ishtar.htm,05/15/1987,PG-13,103,4331817,1139,14375181,null,null
Islam:What the West Needs to Know,http://www.boxofficemojo.com/movies/?id=islamwhatthewestneedstoknow.htm,07/07/2006,Unrated,98,12184,3,22938,null,null
The Island,http://www.boxofficemojo.com/movies/?id=island05.htm,07/22/2005,PG-13,127,12409070,3138,35818913,127130251,162949164
The Island (1980),http://www.boxofficemojo.com/movies/?id=island.htm,06/13/1980,R,114,3123267,null,15716828,null,null
Island in the Sky,http://www.boxofficemojo.com/movies/?id=islandinthesky.htm,09/05/1953,Unrated,109,null,null,null,null,null
The Island of Dr. Moreau,http://www.boxofficemojo.com/movies/?id=islandofdrmoreau.htm,08/23/1996,PG-13,96,9101987,2039,27663982,21963797,49627779
Island of Lemurs:Madagascar (IMAX),http://www.boxofficemojo.com/movies/?id=islandoflemurs.htm,04/04/2014,G,39,188307,302,9287357,null,null
Island of the Sharks (IMAX),http://www.boxofficemojo.com/movies/?id=islandofthesharksimax.htm,04/23/1999,Unrated,41,null,17,10658505,null,null
The Island President,http://www.boxofficemojo.com/movies/?id=islandpresident.htm,03/28/2012,PG,101,13998,5,76398,n/a,76398
Islander,http://www.boxofficemojo.com/movies/?id=islander.htm,03/09/2007,R,100,8871,11,102737,null,null
Islands in the Stream,http://www.boxofficemojo.com/movies/?id=islandsinthestream.htm,03/04/1977,PG,104,null,null,5596173,null,null
The Isle,http://www.boxofficemojo.com/movies/?id=isle.htm,08/23/2002,Unrated,89,4546,2,20666,n/a,20666
Isn't She Great,http://www.boxofficemojo.com/movies/?id=instshegreat.htm,01/28/2000,R,96,1368705,750,2962465,40831,3003296
Isn't This a Time! A Tribute to Harold Leventhal,http://www.boxofficemojo.com/movies/?id=isntthisatime.htm,12/09/2005,Unrated,90,2428,1,4683,null,null
Issues,http://www.boxofficemojo.com/movies/?id=issues.htm,10/06/2006,Unrated,87,783,1,783,null,null
The Ister,http://www.boxofficemojo.com/movies/?id=ister.htm,02/10/2006,Unrated,189,1124,1,1124,null,null
It Always Rains on Sunday (re-issue),http://www.boxofficemojo.com/movies/?id=italwaysrainsonsunday08.htm,03/07/2008,Unrated,92,7177,1,14276,null,null
It Came From Hollywood,http://www.boxofficemojo.com/movies/?id=itcamefromhollywood.htm,10/29/1982,PG,79,1095003,650,2573342,null,null
It Could Happen to You,http://www.boxofficemojo.com/movies/?id=itcouldhappentoyou.htm,07/29/1994,PG,101,8112822,1544,37939757,null,null
It Felt Like Love,http://www.boxofficemojo.com/movies/?id=itfeltlikelove.htm,03/21/2014,Unrated,82,8211,3,33817,null,null
It Follows,http://www.boxofficemojo.com/movies/?id=itfollows.htm,03/13/2015,R,97,3811052,1655,11717669,n/a,11717669
It Happened in Brooklyn,http://www.boxofficemojo.com/movies/?id=ithappenedinbrooklyn.htm,03/13/1947,Unrated,104,null,null,null,null,null
It Happened One Night,http://www.boxofficemojo.com/movies/?id=ithappenedonenight.htm,02/22/1934,Unrated,105,null,null,null,null,null
It Might Get Loud,http://www.boxofficemojo.com/movies/?id=itmightgetloud.htm,08/14/2009,PG,97,92679,75,1610163,286081,1896244
It Runs in the Family,http://www.boxofficemojo.com/movies/?id=itrunsinthefamily.htm,04/25/2003,PG-13,109,2804441,1207,7491839,719669,8211508
It Runs in the Family (1994),http://www.boxofficemojo.com/movies/?id=itrunsinthefamily94.htm,09/23/1994,PG,85,null,null,70936,null,null
It Takes Two,http://www.boxofficemojo.com/movies/?id=ittakestwo.htm,11/17/1995,PG,101,5564147,1581,19474589,null,null
It Takes Two (1988),http://www.boxofficemojo.com/movies/?id=ittakestwo88.htm,07/13/1988,PG-13,81,null,null,344375,null,null
It's a Boy Girl Thing,http://www.boxofficemojo.com/movies/?id=itsaboygirlthing.htm,12/07/2007,PG-13,95,848,2,848,7384586,7385434
It's a Disaster,http://www.boxofficemojo.com/movies/?id=itsadisaster.htm,04/12/2013,R,88,15305,13,60818,null,null
It's a Gift,http://www.boxofficemojo.com/movies/?id=itsagift.htm,11/17/1934,Unrated,69,null,null,null,null,null
It's a Mad Mad Mad Mad World,http://www.boxofficemojo.com/movies/?id=itsamadmadmadmadworld.htm,11/07/1963,G,192,null,null,46332858,null,null
It's a Wonderful Afterlife,http://www.boxofficemojo.com/movies/?id=wonderfulafterlife.htm,10/08/2010,PG-13,100,null,null,n/a,1321438,1321438
It's a Wonderful Life,http://www.boxofficemojo.com/movies/?id=itsawonderfullife.htm,12/20/1946,Unrated,130,null,null,null,null,null
It's All About Love,http://www.boxofficemojo.com/movies/?id=itsallaboutlove.htm,10/29/2004,R,104,2582,2,6140,437260,443400
It's All Gone Pete Tong,http://www.boxofficemojo.com/movies/?id=itsallgonepetetong.htm,04/15/2005,R,89,19717,24,120620,1471259,1591879
It's All So Quiet (Boven is het stil),http://www.boxofficemojo.com/movies/?id=itsallsoquiet.htm,01/09/2015,Unrated,93,362,1,724,n/a,724
It's All True,http://www.boxofficemojo.com/movies/?id=itsalltrue.htm,10/17/1993,G,85,null,null,86980,null,null
It's Complicated,http://www.boxofficemojo.com/movies/?id=itscomplicated.htm,12/25/2009,R,118,22100820,2955,112735375,106368280,219103655
It's Easier for a Camel,http://www.boxofficemojo.com/movies/?id=itseasierforacamel.htm,08/20/2004,Unrated,116,5281,1,16150,n/a,16150
It's Kind of a Funny Story,http://www.boxofficemojo.com/movies/?id=itskindofafunnystory.htm,10/08/2010,PG-13,101,2013406,757,6363628,127612,6491240
It's My Party,http://www.boxofficemojo.com/movies/?id=itsmyparty.htm,03/22/1996,R,109,148532,29,622503,null,null
It's Pat,http://www.boxofficemojo.com/movies/?id=itspat.htm,08/26/1994,PG-13,77,31370,33,60822,null,null
It's the Rage,http://www.boxofficemojo.com/movies/?id=itstherage.htm,07/07/2000,R,99,4718,2,9730,null,null
The Italian,http://www.boxofficemojo.com/movies/?id=italian.htm,01/19/2007,PG-13,99,23290,25,555436,1428230,1983666
Italian for Beginners,http://www.boxofficemojo.com/movies/?id=italianforbeginners.htm,01/18/2002,R,112,66047,99,4544753,11804815,16349568
The Italian Job,http://www.boxofficemojo.com/movies/?id=italianjob.htm,05/30/2003,PG-13,111,19457944,2877,106128601,69941570,176070171
Itty Bitty Titty Committee,http://www.boxofficemojo.com/movies/?id=ittybittytittycommittee.htm,09/28/2007,Unrated,87,11505,2,18445,15278,33723
Ivans XTC,http://www.boxofficemojo.com/movies/?id=ivansxtc.htm,06/07/2002,Unrated,93,9121,2,47027,null,null
Ivory Tower,http://www.boxofficemojo.com/movies/?id=ivorytower.htm,06/13/2014,PG-13,90,17857,12,106771,null,null
J'entends plus la guitare,http://www.boxofficemojo.com/movies/?id=jentendspluslaguitare.htm,02/25/2008,Unrated,98,null,1,12876,null,null
J. Edgar,http://www.boxofficemojo.com/movies/?id=jedgar.htm,11/09/2011,R,137,11217324,1985,37306030,47300000,84606030
Jaan-E-Mann,http://www.boxofficemojo.com/movies/?id=jaanemann.htm,10/20/2006,Unrated,150,210000,73,650000,1006433,1656433
Jaane Tu Ya Jaane Na,http://www.boxofficemojo.com/movies/?id=jaanetuyajaanena.htm,07/04/2008,Unrated,145,205203,40,604037,19248749,19852786
Jab Tak Hai Jaan,http://www.boxofficemojo.com/movies/?id=yashchopra.htm,11/13/2012,Unrated,130,1283585,164,3047539,n/a,3047539
Jabberwocky,http://www.boxofficemojo.com/movies/?id=jabberwocky.htm,1977,PG,105,null,null,null,null,null
Jack,http://www.boxofficemojo.com/movies/?id=jack.htm,08/09/1996,PG-13,113,11191496,2232,58620973,null,null
Jack and Diane,http://www.boxofficemojo.com/movies/?id=jackanddiane.htm,11/02/2012,R,N/A,294,2,1142,null,null
Jack and Jill,http://www.boxofficemojo.com/movies/?id=jackandjill.htm,11/11/2011,PG,91,25003575,3438,74158157,75515631,149673788
Jack and Sarah,http://www.boxofficemojo.com/movies/?id=jackandsarah.htm,03/22/1996,PG,110,59098,29,218626,null,null
Jack and the Cuckoo-Clock Heart,http://www.boxofficemojo.com/movies/?id=jackcuckooclock.htm,09/24/2014,PG,89,null,null,n/a,3445000,3445000
Jack Frost,http://www.boxofficemojo.com/movies/?id=jackfrost.htm,12/11/1998,PG,102,7104125,2152,34562556,null,null
Jack Goes Boating,http://www.boxofficemojo.com/movies/?id=jackgoesboating.htm,09/17/2010,R,89,28916,90,541992,77578,619570
Jack Paradise,http://www.boxofficemojo.com/movies/?id=jackparadise.htm,02/20/2004,Unrated,N/A,41704,31,79974,null,null
Jack Reacher,http://www.boxofficemojo.com/movies/?id=oneshot.htm,12/21/2012,PG-13,130,15210156,3352,80070736,138269859,218340595
Jack Ryan:Shadow Recruit,http://www.boxofficemojo.com/movies/?id=jackryan.htm,01/17/2014,PG-13,100,15451981,3387,50577412,84933618,135511030
Jack the Bear,http://www.boxofficemojo.com/movies/?id=jackthebear.htm,04/02/1993,PG-13,99,2219891,1071,5145823,null,null
Jack the Giant Slayer,http://www.boxofficemojo.com/movies/?id=jackthegiantkiller.htm,03/01/2013,PG-13,114,27202226,3525,65187603,132500000,197687603
The Jackal,http://www.boxofficemojo.com/movies/?id=jackal.htm,11/14/1997,R,125,15164595,2309,54930280,104400000,159330280
Jackass 3-D,http://www.boxofficemojo.com/movies/?id=jackass3d.htm,10/15/2010,R,94,50353641,3139,117229692,54456100,171685792
Jackass Presents:Bad Grandpa,http://www.boxofficemojo.com/movies/?id=badgrandpa.htm,10/25/2013,R,93,32055177,3345,102003019,49828518,151831537
Jackass:Number Two,http://www.boxofficemojo.com/movies/?id=jackass2.htm,09/22/2006,R,95,29002002,3063,72778712,11839820,84618532
Jackass:The Movie,http://www.boxofficemojo.com/movies/?id=jackass.htm,10/25/2002,R,80,22763437,2532,64255312,15238519,79493831
The Jacket,http://www.boxofficemojo.com/movies/?id=jacket.htm,03/04/2005,R,102,2723682,1331,6303762,14822463,21126225
Jackie Brown,http://www.boxofficemojo.com/movies/?id=jackiebrown.htm,12/25/1997,R,151,9292248,1642,39673162,null,null
Jackie Chan in Shinjuku Incident,http://www.boxofficemojo.com/movies/?id=shinjukuincident.htm,02/05/2010,R,120,null,null,null,null,null
Jackie Chan's First Strike,http://www.boxofficemojo.com/movies/?id=firststrike.htm,01/10/1997,PG-13,85,5778933,1344,15318863,6571982,21890845
Jacknife,http://www.boxofficemojo.com/movies/?id=jacknife.htm,03/10/1989,R,102,32597,109,2049769,null,null
Jackpot,http://www.boxofficemojo.com/movies/?id=jackpot.htm,06/27/2014,Unrated,90,806,2,806,1060000,1060806
Jacob's Ladder,http://www.boxofficemojo.com/movies/?id=jacobsladder.htm,11/02/1990,R,116,7500760,1264,26118851,null,null
Jade,http://www.boxofficemojo.com/movies/?id=jade.htm,10/13/1995,R,94,4284246,2164,9851610,null,null
Jagged Edge,http://www.boxofficemojo.com/movies/?id=jaggededge.htm,10/04/1985,R,108,4094091,1139,40491165,null,null
Jai Ho,http://www.boxofficemojo.com/movies/?id=jaiho.htm,01/24/2014,Unrated,135,840506,195,1264515,n/a,1264515
Jail Bait,http://www.boxofficemojo.com/movies/?id=jailbait54.htm,1954,Unrated,70,null,null,null,null,null
Jailbait,http://www.boxofficemojo.com/movies/?id=jailbait.htm,08/04/2006,R,88,1890,3,5741,null,null
Jailhouse Rock,http://www.boxofficemojo.com/movies/?id=jailhouserock.htm,10/17/1957,Unrated,95,null,null,null,null,null
Jake Speed,http://www.boxofficemojo.com/movies/?id=jakespeed.htm,05/30/1986,PG,104,1058048,795,1943751,null,null
Jake Squared,http://www.boxofficemojo.com/movies/?id=jakesquared.htm,08/15/2014,R,100,1681,1,2592,null,null
Jake's Corner,http://www.boxofficemojo.com/movies/?id=jakescorner.htm,09/05/2008,PG,96,12522,8,12522,null,null
Jakob the Liar,http://www.boxofficemojo.com/movies/?id=jakobtheliar.htm,09/24/1999,PG-13,120,2056647,1200,4956401,null,null
Jamel Shabazz Street Photographer,http://www.boxofficemojo.com/movies/?id=jamelshabazz.htm,08/02/2013,Unrated,N/A,7105,2,17992,null,null
James and the Giant Peach,http://www.boxofficemojo.com/movies/?id=jamesandthegiantpeach.htm,04/12/1996,PG,80,7539098,2268,28946127,null,null
James Cameron's Deepsea Challenge 3D,http://www.boxofficemojo.com/movies/?id=deepsea2014.htm,08/08/2014,PG,91,149879,304,235659,n/a,235659
James Wan Presents Demonic,http://www.boxofficemojo.com/movies/?id=demonic.htm,TBD,R,N/A,null,null,n/a,1892645,1892645
James' Journey to Jerusalem,http://www.boxofficemojo.com/movies/?id=jamesjourneytojerusalem.htm,03/05/2004,Unrated,87,7875,7,64967,194059,259026
The Jane Austen Book Club,http://www.boxofficemojo.com/movies/?id=janeaustenbookclub.htm,09/21/2007,PG-13,105,1343596,1232,3575227,3588339,7163566
Jane Eyre,http://www.boxofficemojo.com/movies/?id=janeeyre2011.htm,03/11/2011,PG-13,121,182885,319,11242660,23467967,34710627
Jane Eyre (1944),http://www.boxofficemojo.com/movies/?id=janeeyre44.htm,02/03/1944,Unrated,97,null,null,null,null,null
Jane Eyre (1996),http://www.boxofficemojo.com/movies/?id=janeeyre.htm,04/12/1996,PG,112,269929,35,5200601,null,null
Jane Got a Gun,http://www.boxofficemojo.com/movies/?id=janegotagun.htm,09/04/2015,Not Yet Rated,N/A,null,null,null,null,null
Jane's Journey,http://www.boxofficemojo.com/movies/?id=janesjourney.htm,09/16/2011,Unrated,105,6193,3,27253,null,null
Janice Beard,http://www.boxofficemojo.com/movies/?id=janicebeard.htm,05/10/2002,Unrated,81,4248,4,11816,null,null
Janie Jones,http://www.boxofficemojo.com/movies/?id=janiejones.htm,10/28/2011,Unrated,106,null,2,6840,null,null
Janky Promoters,http://www.boxofficemojo.com/movies/?id=jankypromoters.htm,10/16/2009,R,N/A,5702,22,9069,null,null
The January Man,http://www.boxofficemojo.com/movies/?id=januaryman.htm,01/13/1989,R,97,1716442,883,4611062,null,null
Japanese Story,http://www.boxofficemojo.com/movies/?id=japanesestory.htm,12/31/2003,R,110,23962,21,647054,3403443,4050497
Japon,http://www.boxofficemojo.com/movies/?id=japon.htm,03/19/2003,Unrated,122,3562,1,21900,n/a,21900
Jarhead,http://www.boxofficemojo.com/movies/?id=jarhead.htm,11/04/2005,R,115,27726210,2448,62658220,34231778,96889998
Jason and the Argonauts,http://www.boxofficemojo.com/movies/?id=jasonandtheargonauts.htm,06/19/1963,Unrated,104,null,null,null,null,null
Jason Becker:Not Dead Yet,http://www.boxofficemojo.com/movies/?id=jasonbecker.htm,12/12/2012,Unrated,87,319,2,1294,null,null
Jason Goes to Hell:The Final Friday,http://www.boxofficemojo.com/movies/?id=jasongoestohell.htm,08/13/1993,R,88,7552190,1355,15935068,null,null
Jason X,http://www.boxofficemojo.com/movies/?id=jasonx.htm,04/26/2002,R,93,6649006,1879,13121555,3830243,16951798
Jason's Lyric,http://www.boxofficemojo.com/movies/?id=jasonslyric.htm,09/30/1994,R,120,5122600,804,20851521,null,null
Jauja,http://www.boxofficemojo.com/movies/?id=jauja.htm,03/20/2015,Unrated,109,8314,3,36676,null,null
Java Heat,http://www.boxofficemojo.com/movies/?id=javaheat.htm,05/10/2013,R,104,null,1,1061,null,null
Jawbreaker,http://www.boxofficemojo.com/movies/?id=jawbreaker.htm,02/19/1999,R,112,1603425,801,3117085,null,null
Jaws,http://www.boxofficemojo.com/movies/?id=jaws.htm,06/20/1975,PG,125,6150000,675,260000000,210653000,470653000
Jaws 2,http://www.boxofficemojo.com/movies/?id=jaws2.htm,06/16/1978,PG,116,9866023,640,81766007,106118000,187884007
Jaws 2 (1980 re-issue),http://www.boxofficemojo.com/movies/?id=jaws280.htm,02/15/1980,PG,117,1382756,26,81766007,null,null
Jaws 3-D,http://www.boxofficemojo.com/movies/?id=jaws3d.htm,07/22/1983,PG,99,13422500,1311,45517055,42470000,87987055
Jaws IV:The Revenge,http://www.boxofficemojo.com/movies/?id=jaws4.htm,07/17/1987,PG-13,89,7154890,1611,20763013,31118000,51881013
Jay and Silent Bob Strike Back,http://www.boxofficemojo.com/movies/?id=jayandthesilentbobstrikeback.htm,08/24/2001,R,104,11018543,2765,30085147,3703014,33788161
Jayne Mansfield's Car,http://www.boxofficemojo.com/movies/?id=jaynemansfieldscar.htm,09/13/2013,R,122,9320,11,14836,n/a,14836
Jazz in the Diamond District,http://www.boxofficemojo.com/movies/?id=jazzinthediamonddistrict.htm,04/24/2009,R,79,5107,1,7634,null,null
The Jazz Singer,http://www.boxofficemojo.com/movies/?id=jazzsinger.htm,12/19/1980,PG,115,null,null,27118000,null,null
JCVD,http://www.boxofficemojo.com/movies/?id=jcvd.htm,11/07/2008,R,92,20119,28,470691,1871520,2342211
Je T'aime Je T'aime (2014 re-issue),http://www.boxofficemojo.com/movies/?id=jetaime.htm,02/14/2014,Unrated,N/A,12869,2,69364,null,null
Jealousy,http://www.boxofficemojo.com/movies/?id=jealousy.htm,08/15/2014,Unrated,77,5533,6,63946,null,null
Jean de Florette,http://www.boxofficemojo.com/movies/?id=jeandeflorette.htm,06/26/1987,PG,121,null,null,4940939,null,null
Jean-Michel Basquiat:The Radiant Child,http://www.boxofficemojo.com/movies/?id=radiantchild.htm,07/21/2010,Unrated,88,17466,7,256242,null,null
Jeanne and the Perfect Guy,http://www.boxofficemojo.com/movies/?id=jeanneandtheperfectguy.htm,04/16/1999,Unrated,98,4417,1,4417,null,null
Jee Aayun Nu,http://www.boxofficemojo.com/movies/?id=jeeaayunnu.htm,11/08/2002,Unrated,N/A,68336,9,393117,null,null
Jeepers Creepers,http://www.boxofficemojo.com/movies/?id=jeeperscreepers.htm,08/31/2001,R,90,13106108,2944,37904175,21313614,59217789
Jeepers Creepers 2,http://www.boxofficemojo.com/movies/?id=jeeperscreepers2.htm,08/29/2003,R,106,15269324,3124,35667218,27435448,63102666
Jeff Who Lives at Home,http://www.boxofficemojo.com/movies/?id=jeffwholivesathome.htm,03/16/2012,R,83,855709,513,4269426,148154,4417580
Jefferson in Paris,http://www.boxofficemojo.com/movies/?id=jeffersoninparis.htm,03/31/1995,PG-13,139,61349,351,2473668,null,null
Jeffrey,http://www.boxofficemojo.com/movies/?id=jeffrey.htm,08/04/1995,R,92,185909,63,3487767,null,null
Jekyll and Hyde Together Again,http://www.boxofficemojo.com/movies/?id=jekyllandhydetogetheragain.htm,10/01/1982,R,87,819476,300,3792188,null,null
Jellyfish,http://www.boxofficemojo.com/movies/?id=jellyfish.htm,04/04/2008,Unrated,78,25352,14,341221,569093,910314
Jem and the Holograms,http://www.boxofficemojo.com/movies/?id=jemandtheholograms.htm,10/23/2015,Not Yet Rated,N/A,null,null,null,null,null
Jennifer 8,http://www.boxofficemojo.com/movies/?id=jennifereight.htm,11/06/1992,R,125,3619666,1002,11390479,null,null
Jennifer's Body,http://www.boxofficemojo.com/movies/?id=jennifersbody.htm,09/18/2009,R,102,6868397,2738,16204793,15351268,31556061
Jeremiah Johnson,http://www.boxofficemojo.com/movies/?id=jeremiahjohnson.htm,12/21/1972,GP,108,null,null,null,null,null
Jerichow,http://www.boxofficemojo.com/movies/?id=jerichow.htm,05/15/2009,Unrated,93,8042,3,60379,845221,905600
The Jerk,http://www.boxofficemojo.com/movies/?id=jerk.htm,12/14/1979,R,94,5935025,525,73691419,null,null
The Jerky Boys,http://www.boxofficemojo.com/movies/?id=jerkyboys.htm,02/03/1995,R,82,4392403,1513,7557877,null,null
Jerry Maguire,http://www.boxofficemojo.com/movies/?id=jerrymaguire.htm,12/13/1996,R,138,17084296,2531,153952592,119600000,273552592
Jersey Boys,http://www.boxofficemojo.com/movies/?id=jerseyboys.htm,06/20/2014,R,134,13319371,2905,47047013,20300000,67347013
Jersey Girl,http://www.boxofficemojo.com/movies/?id=jerseygirl.htm,03/26/2004,PG-13,103,8319171,1821,25268157,10830225,36098382
Jersey Guy,http://www.boxofficemojo.com/movies/?id=jerseyguy.htm,04/25/2003,R,90,2324,3,4268,null,null
Jerusalem,http://www.boxofficemojo.com/movies/?id=jerusalem.htm,09/13/2013,Unrated,45,null,33,7678378,1258735,8937113
Jessabelle,http://www.boxofficemojo.com/movies/?id=ghosts.htm,11/07/2014,PG-13,90,null,null,null,null,null
Jesse James,http://www.boxofficemojo.com/movies/?id=jessejames39.htm,01/14/1939,Unrated,106,null,null,null,null,null
Jesus Camp,http://www.boxofficemojo.com/movies/?id=jesuscamp.htm,09/15/2006,PG-13,85,17659,52,902544,111052,1013596
Jesus Henry Christ,http://www.boxofficemojo.com/movies/?id=jesushenrychrist.htm,04/20/2012,PG-13,95,8192,3,20183,null,null
Jesus of Montreal,http://www.boxofficemojo.com/movies/?id=jesusofmontreal.htm,05/25/1990,R,120,20388,21,1601612,null,null
Jesus' Son,http://www.boxofficemojo.com/movies/?id=jesusson.htm,06/16/2000,R,105,37089,95,1302067,null,null
Jesus You Know,http://www.boxofficemojo.com/movies/?id=jesusyouknow.htm,12/03/2004,Unrated,87,604,1,604,null,null
Jet Lag,http://www.boxofficemojo.com/movies/?id=jetlag.htm,06/13/2003,R,91,20454,24,544964,6871171,7416135
Jet Lag (Canada),http://www.boxofficemojo.com/movies/?id=jetlagca.htm,02/21/2003,R,91,42109,40,250000,null,null
Jet Li's Fearless,http://www.boxofficemojo.com/movies/?id=fearless06.htm,09/22/2006,PG-13,103,10590244,1810,24633730,43439118,68072848
Jet Pilot,http://www.boxofficemojo.com/movies/?id=jetpilot.htm,October 1957,G,113,null,null,null,null,null
Jetsons:The Movie,http://www.boxofficemojo.com/movies/?id=jetsonsthemovie.htm,07/06/1990,G,82,5029640,1566,20305841,null,null
The Jew in the Lotus,http://www.boxofficemojo.com/movies/?id=jewinthelotus.htm,09/03/1998,Unrated,60,null,null,6940,null,null
The Jewel of the Nile,http://www.boxofficemojo.com/movies/?id=jewelofthenile.htm,12/13/1985,PG,115,6645455,1490,75973200,20800000,96773200
The Jewish Cardinal,http://www.boxofficemojo.com/movies/?id=jewishcardinal.htm,01/10/2014,Unrated,96,null,7,133663,n/a,133663
Jews of Egypt,http://www.boxofficemojo.com/movies/?id=jewsofegypt.htm,03/28/2014,Unrated,96,2179,2,6505,null,null
Jewtopia,http://www.boxofficemojo.com/movies/?id=jewtopia.htm,09/20/2013,Unrated,90,26371,16,46437,null,null
JFK,http://www.boxofficemojo.com/movies/?id=jfk.htm,12/20/1991,R,206,5223658,1395,70405498,135000000,205405498
Jhoom Barabar Jhoom,http://www.boxofficemojo.com/movies/?id=jhoombarabarjhoom.htm,06/15/2007,Unrated,138,455257,83,695157,11198132,11893289
Jig,http://www.boxofficemojo.com/movies/?id=jig.htm,06/17/2011,Unrated,93,70432,5,183790,n/a,183790
The Jigsaw Man,http://www.boxofficemojo.com/movies/?id=jigsawman.htm,1983,PG,94,null,null,null,null,null
A Jihad for Love,http://www.boxofficemojo.com/movies/?id=jihadforlove.htm,05/21/2008,Unrated,81,10519,5,105651,null,null
Jim (2010),http://www.boxofficemojo.com/movies/?id=jim2010.htm,10/08/2010,Unrated,101,7809,1,13015,null,null
Jimi:All Is By My Side,http://www.boxofficemojo.com/movies/?id=jimi.htm,09/26/2014,R,118,97008,75,340911,n/a,340911
Jiminy Glick in La La Wood,http://www.boxofficemojo.com/movies/?id=jiminyglick.htm,05/06/2005,R,90,25660,24,36039,null,null
Jimmy Carter Man from Plains,http://www.boxofficemojo.com/movies/?id=jimmycartermanfromplains.htm,10/26/2007,PG,120,10413,21,108807,10456,119263
Jimmy Hollywood,http://www.boxofficemojo.com/movies/?id=jimmyhollywood.htm,04/01/1994,R,117,1451000,944,3783003,null,null
Jimmy Neutron:Boy Genius,http://www.boxofficemojo.com/movies/?id=jimmyneutron.htm,12/21/2001,G,82,13832786,3151,80936232,22056304,102992536
Jimmy P,http://www.boxofficemojo.com/movies/?id=jimmyp.htm,02/14/2014,Unrated,117,7191,8,30283,null,null
The Jimmy Show,http://www.boxofficemojo.com/movies/?id=jimmyshow.htm,12/13/2002,R,99,703,1,1000,null,null
Jimmy's Hall,http://www.boxofficemojo.com/movies/?id=jimmyshall.htm,TBD,PG-13,109,null,null,n/a,2606000,2606000
Jin-Roh:The Wolf Brigade,http://www.boxofficemojo.com/movies/?id=jinroh.htm,06/22/2001,Unrated,98,7098,1,94591,null,null
Jindabyne,http://www.boxofficemojo.com/movies/?id=jindabyne.htm,04/27/2007,R,123,28298,25,400438,5643674,6044112
Jingle All the Way,http://www.boxofficemojo.com/movies/?id=jinglealltheway.htm,11/22/1996,PG,88,12112267,2404,60592389,69240000,129832389
Jinn,http://www.boxofficemojo.com/movies/?id=jinn.htm,04/04/2014,PG-13,97,149337,201,202348,null,null
Jinxed,http://www.boxofficemojo.com/movies/?id=jinxed.htm,10/22/1982,R,103,1209311,877,2869638,null,null
Jiro Dreams of Sushi,http://www.boxofficemojo.com/movies/?id=jirodreamsofsushi.htm,03/09/2012,PG,81,42035,80,2552478,n/a,2552478
Jo Jo Dancer Your Life is Calling,http://www.boxofficemojo.com/movies/?id=jojodanceryourlifeiscalling.htm,05/02/1986,R,98,4879107,1203,18034150,null,null
Joan Rivers:A Piece of Work,http://www.boxofficemojo.com/movies/?id=joanrivers.htm,06/11/2010,R,84,164351,115,2930687,null,null
Jobs,http://www.boxofficemojo.com/movies/?id=jobs.htm,08/16/2013,PG-13,122,6713900,2381,16131410,19800000,35931410
Jocks,http://www.boxofficemojo.com/movies/?id=jocks.htm,11/14/1986,R,90,null,null,120808,null,null
Jodhaa Akbar,http://www.boxofficemojo.com/movies/?id=jodhaaakbar.htm,02/15/2008,Unrated,222,1300000,125,3440718,23449636,26890354
Jodi Breakers,http://www.boxofficemojo.com/movies/?id=jodibreakers.htm,02/24/2012,Unrated,146,52618,45,52618,n/a,52618
Jodi No. 1,http://www.boxofficemojo.com/movies/?id=jodieno1.htm,04/13/2001,Unrated,140,82834,25,82834,null,null
Jodorowsky's Dune,http://www.boxofficemojo.com/movies/?id=jordorowskysdune.htm,03/21/2014,PG-13,90,36018,61,647280,null,null
Joe,http://www.boxofficemojo.com/movies/?id=joe.htm,07/15/1970,R,107,null,null,19319254,null,null
Joe (2014),http://www.boxofficemojo.com/movies/?id=joe2014.htm,04/11/2014,R,117,105881,48,373375,n/a,373375
Joe Dirt,http://www.boxofficemojo.com/movies/?id=joedirt.htm,04/11/2001,PG-13,91,8016008,2638,27087695,3900000,30987695
Joe Gould's Secret,http://www.boxofficemojo.com/movies/?id=joegouldssecret.htm,04/07/2000,R,104,38760,33,468684,n/a,468684
Joe Kidd,http://www.boxofficemojo.com/movies/?id=joekidd.htm,07/14/1972,PG,88,null,null,6330000,null,null
Joe Somebody,http://www.boxofficemojo.com/movies/?id=joesomebody.htm,12/21/2001,PG,98,3553725,2517,22771646,1745126,24516772
Joe Strummer:The Future Is Unwritten,http://www.boxofficemojo.com/movies/?id=joestrummer.htm,11/02/2007,Unrated,123,20880,17,248362,860378,1108740
